Level,Sentence,level_id,tense ,tense_id
C1,If you want to add salt; do so sparingly; because the sauce is already quite salty,4,present simple,15
C1,Older people are often given any specialist care they need at home,4,present simple,15
C1,We all speculated as to why Jennifer had started missing work so often,4,present simple,15
C1,I know it sounds crazy; but I would say: increase the speed limits,4,present simple,15
C1,I had nightmares after reading a spine-chilling ghost story before bed,4,present simple,15
C1,I like the spontaneity of that; just go to the station and see where fate takes you,4,present simple,15
C1,You get the feeling that he can't stand it when the spotlight is on somebody else,4,present simple,15
C1,It's the internet which has allowed all these different sites to spring up,4,present simple,15
C1,Some people like to sprinkle cheese on top and grill it at the end,4,present simple,15
C1,Global population growth is showing no signs of stabilizing,4,present simple,15
C1,I had to learn very quickly when I started out as a teacher,4,present simple,15
C1,During the recession; a staycation became the only option for many families,4,past simple,23
C1,Those two young talents stole the show; in my opinion,4,past simple,23
C1,From being a stimulant in sport; energy drinks are now widely available,4,present simple,15
C1,I have a stormy relationship with my dad; we are always falling out,4,present simple,15
C1,I get pretty stressed out in my job,4,present simple passive,14
C1,It's almost impossible to get through university without a student loan,4,present simple,15
C1,She gave an entertaining speech; but there was no real substance to it,4,past simple,23
C1,The singer gave a substantial donation to an animal rescue centre in his home town,4,past simple,23
C1,Children studying music usually make substantially better progress,4,present simple,15
C1,Her poor performance in the tournament was due to a succession of injuries,4,past simple,23
C1,You should cut out chips; crisps and that sort of thing and eat more superfoods,4,future simple,7
C1,Dogs have a superior sense of smell to humans,4,present simple,15
C1,We're supposed to be in the office until 5.30,4,present simple,15
C1,There's a surplus of student accommodation; which makes it very cheap,4,present simple,15
C1,Some birds are extraordinarily fast over a short distance; but they can't sustain the speed,4,present simple,15
C1,I'm going to talk to you today about an exciting revolution which is sweeping our world,4,present simple,15
C1,Without warning; a dog ran into the road and I had to swerve,4,present simple,15
C1,I've tried switching my allegiance to a more successful team,4,present perfect continuous,9
C1,Pouring water on people symbolizes the start of the new year,4,present simple,15
C1,I don't think I'm very sympathetic; I rarely have people telling me their problems,4,present simple,15
C1,It could be claimed that these tales are symptomatic of our age,4,present simple,15
C1,Some bacteria are helpful; they synthesize our vitamins,4,present simple,15
C1,I organized myself; tackled the problem and got the grades I needed,4,past simple,23
C1,Your boss can help you to tackle any difficulties that you're having,4,present simple,15
C1,I can't explain why; but I took an instant dislike to the new boss,4,past simple,23
C1,It took me completely by surprise when my boyfriend proposed while we were on holiday,4,past simple passive,22
C1,He seemed to take great pleasure in telling us that we'd all lost our jobs,4,present simple,15
C1,It's common to take on aspects of the way someone else talks,4,present simple,15
C1,At fourteen; you can take on part-time employment for two hours each school day,4,future simple,7
C1,When you can't see; your other senses take over,4,present simple,15
C1,Katya is always unfriendly with people she doesn't know; don't take it personally,4,present simple,15
C1,His new world record will take some beating,4,future simple,7
C1,In the USA alone some twenty-two million customers visit tanning studios,4,present continuous,11
C1,Could we get a couple of glasses of tap water; please,4,future simple,7
C1,I don't like the way in which advertisers target small children,4,present simple,15
C1,Despite the occasional technical hitches; this was a highly enjoyable production,4,past simple,23
C1,Can you tell the difference between a violin and a cello,4,future simple,7
C1,Youngest children have a tendency to be rebellious,4,present simple,15
C1,According to writer David Rothkopf; the world is controlled by what he terms the 'Superclass',4,present simple,15
C1,Over 170 million students are in tertiary education,4,present simple,15
C1,China has recently passed a law highlighting the need for care for the elderly,4,present perfect continuous,9
C1,Some people are always searching for the last word in design,4,present continuous,11
C1,Theoretically; you can rent a car to get around the region; but I would advise against it,4,present simple,15
C1,We work to achieve long-term goals; thereby giving our life meaning,4,present simple,15
C1,For a minute; I couldn't think straight,4,future simple,7
C1,You should think twice before making life-changing choices,4,future continuous,3
C1,Slice the cucumbers very thinly and mix them with sour cream,4,present simple,15
