Level,Sentence,level_id,tense,tense_id
A2,Do you know what the kids ate for dinner last night ?,1,present simple,15
A2,If they had gone north ; we could have followed them .,1,past perfect,21
A1,There is no more water .,0,present simple,15
A1,Is there enough water ?,0,present simple,15
A2,Her smile told me everything I needed to know .,1,present simple,15
A1,We are against elephant hunting .,0,present simple,15
A2,The doors must be locked by midnight .,1,future simple passive,6
A2,There were many rabbits at the petting zoo .,1,present simple,15
A2,We have been to England as well as to France .,1,present perfect,13
A2,Since she was n't feeling well today ; she was working badly .,1,present simple,15
A1,Please ask your father to call me .,0,present simple,15
A2,Was there a man or a woman in the car ?,1,present simple,15
A1,Is there a problem ?,0,present simple,15
A1,There 's not enough salt .,0,present simple,15
A1,She does n't know what she is doing .,0,present simple,15
A1,Who wants to lead the way ?,0,present simple,15
A2,If I found myself in a new city ; I 'd take a tour .,1,future simple,7
A2,Freestyle snowboarding is now an Olympic sport .,1,present simple,15
A2,Your mother told me all about your new job when I called last night .,1,past simple,23
A1,She sat at the table in front of ours .,0,past simple,23
A1,She put jam on her toast .,0,past simple,23
A1,The plastic chair is broken .,0,present simple passive,14
A1,She gave him a new cup .,0,past simple,23
A2,He has already opened all his birthday gifts .,1,present perfect,13
A1,Look at that shooting star !,0,present simple,15
A1,I do n't know why he dislikes me .,0,present simple,15
A1,I 'd like you to meet my parents .,0,present simple,15
A2,I wish she could have forgiven him .,1,present simple,15
A2,If he was a few years older ; he could join .,1,present simple,15
A1,If it were me ; I 'd join .,0,future simple,7
A1,Can you keep a secret ?,0,future simple,7
A2,I felt sad after watching that movie .,1,present simple,15
A2,We had lobster for Jake 's birthday dinner .,1,past simple,23
A2,There is a hole in my sneakers .,1,present simple,15
A1,There were leaves in her hair .,0,past simple,23
A2,Stadium food is expensive .,1,present simple,15
A2,She was the woman whose name was forgotten .,1,past simple,23
A2,She went looking for her dog .,1,present simple,15
A1,Have you just arrived ?,0,past simple,23
A1,She 's just sent me a letter .,0,present perfect,13
A2,If he went on Saturday ; there might be less traffic .,1,future simple,7
A2,If he were my father ; I 'd write him .,1,future simple,7
A1,My grandson visits often .,0,present simple,15
A1,It is close to our house .,0,present simple,15
A2,He never listens to what I say .,1,present simple,15
A2,It will start getting chilly in Tokyo soon .,1,future continuous,3
A2,It 's too windy to sit outside .,1,present simple,15
A2,It is difficult to see you in pain .,1,present simple,15
A1,Liz got up quietly .,0,past simple,23
A1,Were there people at the concert ?,0,present simple,15
A2,Do you know what book he was reading ?,1,present simple,15
A1,I lost my gold ring .,0,past simple,23
A1,Have you been studying French ?,0,present simple passive,14
A1,That parking lot is full .,0,present simple,15
A1,My car was damaged in that parking lot .,0,past simple passive,22
A2,There are plans to build a new library at my school .,1,present simple,15
A1,Have you already had your lunch ?,0,present simple,15
A2,Every day he tells his wife not to worry but I know she does .,1,present simple,15
A2,Jill was always excited to eat melons .,1,present simple,15
A1,I need a place to put my bag .,0,present simple,15
A1,This is my bag .,0,present simple,15
A1,Louis finds fashion interesting .,0,present simple,15
A2,He has already left for his class .,1,present perfect,13
A2,Gloria always wore very big earrings .,1,past simple,23
A2,Jack kept a white mouse as a pet .,1,past simple,23
A1,We did n't want to wake the sleeping girls .,0,present simple,15
A2,She started counting sheep so she could sleep .,1,present simple,15
A2,None of them were confident they would win .,1,future simple,7
A2,I wish they would stop knocking on my door .,1,present simple,15
A2,Turkey sandwich was her favorite .,1,past simple,23
A2,Have you been staying up late ?,1,present simple passive,14
A1,I do n't know how he did it .,0,present simple,15
A1,He does n't know how to do it .,0,present simple,15
A2,I ca n't wait for the day when we have flying cars .,1,present continuous,11
A1,There were not many swimmers in the water .,0,past simple,23
A2,If we were all alike ; life would be boring .,1,future continuous,3
A2,All the dishes were broken in the earthquake .,1,past simple passive,22
A1,It 's too hot to sleep .,0,present simple,15
A1,You must not get too close to the fire .,0,future simple,7
A2,I wish she could have seen it .,1,present simple,15
A2,We were planning to go together ; but she got sick .,1,present simple,15
A2,She often wore her pajamas until noon .,1,past simple,23
A1,Where are the kids ?,0,present simple,15
A2,He never talks about his ex-wife .,1,present simple,15
A2,The teacher asked him to close the windows .,1,present simple,15
A2,Mother was happy to finally get a new dog after Daisy died .,1,present simple,15
A1,Does it snow here ?,0,present simple,15
A1,He felt his chest tighten .,0,past simple,23
A2,That was the moment when they sang .,1,past simple,23
A1,Few people liked her .,0,past simple,23
A1,It 's football season in America .,0,present simple,15
A1,All of you should leave .,0,future simple,7
A2,Please return my book as soon as possible .,1,present simple,15
A1,Have you met our brother ?,0,present simple passive,14
A1,I do n't like heavy metal music .,0,present simple,15
A2,Lady Gaga is a woman whom many young people enjoy .,1,present simple,15
A1,I became interested in Japan .,0,past simple,23
A2,These houses were built before the war .,1,past simple passive,22
A2,There are few girls in the soccer team .,1,present simple,15
A1,The woman listening to the music looked so happy .,0,present simple,15
A1,She cooks for her little brother .,0,present simple,15
A2,Her little brother liked collecting pocket knives .,1,present simple,15
A2,There will be consequences .,1,future simple,7
A2,They were married in Rome .,1,past simple passive,22
A1,It 's time to go .,0,present simple,15
A1,The teacher often gave out chocolate .,0,past simple,23
A2,I wish I could find my real parents .,1,present simple,15
A2,I wish we could have gone to the movies .,1,present simple,15
A1,The soccer stadium was full of fans .,0,past simple,23
A1,The meat was still a little too raw .,0,past simple,23
A1,I am not sad either .,0,present simple,15
A1,His grandfather retired last year .,0,past simple,23
A2,I prefer mild climates .,1,present simple,15
A2,This was hers ; and she gave it to me a few years before she died .,1,past simple,23
A2,He always had a toothpick in his mouth .,1,past simple,23
A2,She will do it as soon as she comes back from lunch .,1,present simple,15
A1,Would you like me to carry that for you ?,0,present simple,15
A1,He had to wear a tie to work .,0,present simple,15
A1,Today is another weekday .,0,present simple,15
A1,You can use ours .,0,future simple,7
A2,I wish I had a cat .,1,present simple,15
A2,My printer ran out of ink .,1,past simple,23
A1,Her eyes were closed .,0,past simple passive,22
A2,I wish I could go out tonight .,1,present simple,15
A2,I left the house on time but the train was late .,1,past simple,23
